measurement_id,phase,config,seq,best_channel,best_channel_snr_db,freq_1_hz,freq_1_std_hz,freq_1_cv_pct,freq_1_confidence,freq_1_tier,freq_2_hz,freq_3_hz,freq_4_hz,freq_5_hz,detection_rate,fap,n_modes_detected
15A07,15,A,07,14G0610.aaa,52.7749561906079,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.020740832656305e-241,1
15A08,15,A,08,14G0710.aaa,52.94760878649126,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.904893809813925e-241,1
15A09,15,A,09,14G0810.aaa,52.7961340375045,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.6878560624301735e-241,1
15A10,15,A,10,14G0910.aaa,52.973226146362435,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,4.453534230955468e-241,1
15A11,15,A,11,14G1010.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
15A12,15,A,12,14G1110.aaa,52.824540336446724,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,6.289921924213128e-241,1
15A13,15,A,13,14G1210.aaa,52.7961340375045,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.6878560624301735e-241,1
15A14,15,A,14,14G1310.aaa,52.73171584391767,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.2020173185984814e-241,1
15A15,15,A,15,14G1410.aaa,52.74537460005202,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.4518578137603226e-241,1
15A16,15,A,16,14G1510.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
15A17,15,A,17,14G1610.aaa,52.80871511746017,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,8.928729295607837e-241,1
15A18,15,A,18,14G1710.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
15A19,15,A,19,14G1810.aaa,52.74537460005202,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.4518578137603226e-241,1
15A20,15,A,20,14G1910.aaa,52.80930656271106,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,4.458339418657749e-241,1
15A21,15,A,21,14G2010.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
15A22,15,A,22,14G2110.aaa,52.8224311946704,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,5.7994184665452536e-241,1
15A23,15,A,23,14G2210.aaa,52.73171584391767,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.2020173185984814e-241,1
15B00,15,B,00,14G2310.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
15B01,15,B,01,15A0010.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
15B02,15,B,02,15A0110.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
15B03,15,B,03,15A0210.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
15B04,15,B,04,15A0310.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
15B05,15,B,05,15A0410.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
15B06,15,B,06,15A0505.aaa,53.22958418199195,4.007465746574658,1.7763568394002505e-15,0.19010442307742587,100.0,CONFIRMED,,,,,1.0,0.0,1
15B07,15,B,07,15A0610.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
15B08,15,B,08,15A0710.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
15B09,15,B,09,15A0810.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
15B10,15,B,10,15A0910.aaa,52.74537460005202,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.4518578137603226e-241,1
15B11,15,B,11,15A1010.aaa,52.73171584391767,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.2020173185984814e-241,1
15B12,15,B,12,15A1110.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
15B13,15,B,13,15A1210.aaa,52.824540336446724,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,6.289921924213128e-241,1
15B14,15,B,14,15A1310.aaa,52.73171584391767,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.2020173185984814e-241,1
15B15,15,B,15,15A1410.aaa,52.7749561906079,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.020740832656305e-241,1
15B16,15,B,16,15A1510.aaa,52.73171584391767,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.2020173185984814e-241,1
15B17,15,B,17,15A1610.aaa,52.80930656271106,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,4.458339418657749e-241,1
15B18,15,B,18,15A1710.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
15B19,15,B,19,15A1810.aaa,52.80871511746017,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,8.928729295607837e-241,1
15B20,15,B,20,15A1910.aaa,52.80271036757127,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,9.458989180079503e-241,1
15B21,15,B,21,15A2010.aaa,52.761163333512606,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.7244450964174803e-241,1
15B22,15,B,22,15A2110.aaa,52.82122998741285,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,5.3291307887336017e-241,1
15B23,15,B,23,15A2210.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
15C00,15,C,00,15A2310.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
15C01,15,C,01,15B0010.aaa,52.74537460005202,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.4518578137603226e-241,1
15C08,15,C,08,15B0710.aaa,52.81502997104077,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,8.39054936962306e-241,1
15C09,15,C,09,15B0810.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
15C10,15,C,10,15B0910.aaa,52.74537460005202,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.4518578137603226e-241,1
15C11,15,C,11,15B1010.aaa,52.78612782720721,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.3414222975268443e-241,1
15C12,15,C,12,15B1110.aaa,52.7961340375045,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.6878560624301735e-241,1
15C13,15,C,13,15B1210.aaa,52.78612782720721,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.3414222975268443e-241,1
15C14,15,C,14,15B1310.aaa,52.78612782720721,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.3414222975268443e-241,1
15C15,15,C,15,15B1410.aaa,52.73171584391767,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.2020173185984814e-241,1
15C16,15,C,16,15B1510.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
15C17,15,C,17,15B1610.aaa,52.761163333512606,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.7244450964174803e-241,1
15C18,15,C,18,15B1710.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
15C19,15,C,19,15B1810.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
15C20,15,C,20,15B1910.aaa,52.73171584391767,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.2020173185984814e-241,1
15C21,15,C,21,15B2010.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
15C22,15,C,22,15B2110.aaa,52.761163333512606,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.7244450964174803e-241,1
15C23,15,C,23,15B2210.aaa,52.73171584391767,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.2020173185984814e-241,1
15D00,15,D,00,15B2310.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
15D01,15,D,01,15C0010.aaa,53.03583223697645,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.258228171263287e-239,1
15D02,15,D,02,15C0110.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
15D03,15,D,03,15C0210.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
15D04,15,D,04,15C0310.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
15D05,15,D,05,15C0410.aaa,52.7749561906079,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.020740832656305e-241,1
15D06,15,D,06,15C0510.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
15D07,15,D,07,15C0610.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
15D08,15,D,08,15C0710.aaa,52.7749561906079,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.020740832656305e-241,1
15D09,15,D,09,15C0810.aaa,52.7961340375045,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.6878560624301735e-241,1
15D10,15,D,10,15C0910.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
15D11,15,D,11,15C1010.aaa,52.74537460005202,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.4518578137603226e-241,1
15D12,15,D,12,15C1110.aaa,52.82320291107233,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,6.797753756771334e-241,1
15D13,15,D,13,15C1210.aaa,52.7961340375045,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.6878560624301735e-241,1
15D14,15,D,14,15C1310.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
15D15,15,D,15,15C1410.aaa,52.80930656271106,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,4.458339418657749e-241,1
15D16,15,D,16,15C1510.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
15D17,15,D,17,15C1610.aaa,52.66205441325479,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.2639016064854817e-240,1
15D18,15,D,18,15C1710.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
15D19,15,D,19,15C1810.aaa,52.80271036757127,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,9.458989180079503e-241,1
15D20,15,D,20,15C1910.aaa,52.79182499881163,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,9.973360595762788e-241,1
15D21,15,D,21,15C2010.aaa,52.74537460005202,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.4518578137603226e-241,1
15D22,15,D,22,15C2110.aaa,52.78612782720721,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.3414222975268443e-241,1
15D23,15,D,23,15C2210.aaa,52.7749561906079,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.020740832656305e-241,1
15E00,15,E,00,15C2310.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
15E01,15,E,01,15D0010.aaa,52.74537460005202,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.4518578137603226e-241,1
15E02,15,E,02,15D0110.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
15E03,15,E,03,15D0210.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
15E04,15,E,04,15D0310.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
15E05,15,E,05,15D0410.aaa,52.761163333512606,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.7244450964174803e-241,1
15E06,15,E,06,15D0510.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
15E07,15,E,07,15D0610.aaa,52.74537460005202,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.4518578137603226e-241,1
15E08,15,E,08,15D0710.aaa,52.80871511746017,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,8.928729295607837e-241,1
15E09,15,E,09,15D0810.aaa,52.803493346909214,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,4.060351438544035e-241,1
15E10,15,E,10,15D0910.aaa,52.7749561906079,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.020740832656305e-241,1
15E11,15,E,11,15D1010.aaa,52.74537460005202,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.4518578137603226e-241,1
15E12,15,E,12,15D1110.aaa,52.82122998741285,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,5.3291307887336017e-241,1
15E13,15,E,13,15D1210.aaa,52.82122998741285,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,5.3291307887336017e-241,1
15E14,15,E,14,15D1310.aaa,52.73171584391767,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.2020173185984814e-241,1
15E15,15,E,15,15D1410.aaa,52.7961340375045,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.6878560624301735e-241,1
15E16,15,E,16,15D1510.aaa,52.73171584391767,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.2020173185984814e-241,1
15E17,15,E,17,15D1610.aaa,52.66205441325479,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.2639016064854817e-240,1
15E18,15,E,18,15D1710.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
15E19,15,E,19,15D1810.aaa,52.762045573901176,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.134108108234781e-240,1
15E20,15,E,20,15D1910.aaa,52.824540336446724,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,6.289921924213128e-241,1
15E21,15,E,21,15D2010.aaa,52.74537460005202,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.4518578137603226e-241,1
15E22,15,E,22,15D2110.aaa,52.7749561906079,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.020740832656305e-241,1
15E23,15,E,23,15D2210.aaa,52.74537460005202,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.4518578137603226e-241,1
15F00,15,F,00,15D2310.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
15F01,15,F,01,15E0010.aaa,52.761163333512606,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.7244450964174803e-241,1
15F02,15,F,02,15E0110.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
15F03,15,F,03,15E0210.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
15F04,15,F,04,15E0305.aaa,54.32503822934471,3.972532253225322,4.440892098500626e-16,0.5402765952749862,100.0,CONFIRMED,,,,,1.0,0.0,1
15F05,15,F,05,15E0410.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
15F06,15,F,06,15E0510.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
15F07,15,F,07,15E0610.aaa,52.7749561906079,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.020740832656305e-241,1
15F08,15,F,08,15E0710.aaa,52.82320291107233,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,6.797753756771334e-241,1
15F09,15,F,09,15E0810.aaa,52.7749561906079,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.020740832656305e-241,1
15F10,15,F,10,15E0910.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
15F11,15,F,11,15E1010.aaa,52.74537460005202,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.4518578137603226e-241,1
15F12,15,F,12,15E1110.aaa,52.82320291107233,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,6.797753756771334e-241,1
15F13,15,F,13,15E1210.aaa,53.645244322871676,0.4841734173417342,0.016809372094161952,8.579823570169033,86.7,CONFIRMED,,,,,0.8333333333333334,4.007771908193295e-211,1
15F14,15,F,14,15E1310.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
15F15,15,F,15,15E1410.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
15F16,15,F,16,15E1510.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
15F17,15,F,17,15E1610.aaa,52.73283355266268,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.2030457653220364e-240,1
15F18,15,F,18,15E1710.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
15F19,15,F,19,15E1810.aaa,52.81502997104077,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,8.39054936962306e-241,1
15F20,15,F,20,15E1910.aaa,52.7961340375045,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.6878560624301735e-241,1
15F21,15,F,21,15E2010.aaa,52.7749561906079,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.020740832656305e-241,1
15F22,15,F,22,15E2110.aaa,52.81685836338969,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,4.881467057653648e-241,1
15F23,15,F,23,15E2210.aaa,52.74537460005202,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.4518578137603226e-241,1
15G00,15,G,00,15E2310.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
15G01,15,G,01,15F0010.aaa,52.74537460005202,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.4518578137603226e-241,1
15G02,15,G,02,15F0110.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
15G03,15,G,03,15F0205.aaa,58.75577638003393,3.9825132513251322,4.440892098500626e-16,0.3233471932857555,100.0,CONFIRMED,,,,,1.0,0.0,1
15G04,15,G,04,15F0310.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
15G05,15,G,05,15F0410.aaa,52.78612782720721,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.3414222975268443e-241,1
15G06,15,G,06,15F0510.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
15G07,15,G,07,15F0610.aaa,52.74537460005202,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.4518578137603226e-241,1
15G08,15,G,08,15F0710.aaa,52.78335855724431,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.0463378846914169e-240,1
15G09,15,G,09,15F0810.aaa,52.74537460005202,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.4518578137603226e-241,1
15G10,15,G,10,15F0910.aaa,52.74537460005202,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.4518578137603226e-241,1
15G11,15,G,11,15F1010.aaa,52.74537460005202,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.4518578137603226e-241,1
15G12,15,G,12,15F1110.aaa,52.80930656271106,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,4.458339418657749e-241,1
15G13,15,G,13,15F1210.aaa,54.08928814502956,0.4841734173417342,0.01747920065916667,12.561319813495453,78.3,PROBABLE,,,,,0.6666666666666666,2.2538398976878335e-209,1
15G14,15,G,14,15F1310.aaa,52.73171584391767,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.2020173185984814e-241,1
15G15,15,G,15,15F1410.aaa,53.515895518096016,0.4841734173417342,0.005589358935893591,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.314240166260223e-242,1
15G16,15,G,16,15F1510.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
15G17,15,G,17,15F1610.aaa,52.699954180836045,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.247348890955434e-240,1
15G18,15,G,18,15F1710.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
15G19,15,G,19,15F1810.aaa,52.761163333512606,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,2.7244450964174803e-241,1
15G20,15,G,20,15F1910.aaa,52.818408196442746,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,7.852040857462203e-241,1
15G21,15,G,21,15F2010.aaa,52.803493346909214,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,4.060351438544035e-241,1
15G22,15,G,22,15F2110.aaa,52.824540336446724,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,6.289921924213128e-241,1
15G23,15,G,23,15F2210.aaa,52.78612782720721,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,3.3414222975268443e-241,1
16A00,16,A,00,15F2310.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
16A01,16,A,01,15G0010.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
16A02,16,A,02,15G0110.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
16A03,16,A,03,15G0210.aaa,52.71841519975085,0.4841734173417342,0.003972387087638391,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.9736527309466573e-241,1
16A04,16,A,04,15G0310.aaa,52.77339435745258,0.4841734173417342,0.0,8.788689317106705,83.3,PROBABLE,,,,,0.6666666666666666,1.7653567068297152e-241,1
